Ticker,Stock Name,Trade Date,Trade Time,Trade Size,Execution Time (ms),Trade Direction, Trade Price ,Exchange,Order type
CAT,Caterpillar Inc.,12/20/2023,9:12:48,83,679,SELL,$178.04 ,NYSE,MKT
CAT,Caterpillar Inc.,1/9/2024,11:23:21,401,316,SELL,$180.86 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,11:26:18,663,933,BUY,$163.07 ,NASDAQ,MKT
AAPL,Apple Inc.,1/23/2024,13:10:19,549,936,SELL,$183.45 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/23/2024,11:22:49,273,907,SELL,$195.32 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,9:29:33,156,112,BUY,$102.03 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,11:53:48,769,999,BUY,$248.43 ,NYSE,MKT
AAPL,Apple Inc.,1/15/2024,11:40:02,614,589,BUY,$164.79 ,NASDAQ,MKT
AAPL,Apple Inc.,12/18/2023,14:42:18,868,148,SELL,$144.82 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/26/2023,9:16:45,598,757,SELL,$167.88 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,13:45:36,961,730,SELL,$155.13 ,NYSE,MKT
AAPL,Apple Inc.,1/23/2024,10:16:28,488,156,BUY,$180.33 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,10:33:21,530,443,SELL,$133.83 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,11:21:29,571,112,SELL,$190.62 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,10:30:09,816,820,SELL,$115.99 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,15:03:31,407,264,SELL,$105.58 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,11:39:07,351,298,SELL,$145.05 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,12:09:12,524,969,BUY,$167.59 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,11:10:56,634,149,SELL,$108.16 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,12:08:41,428,994,BUY,$175.49 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,12:12:49,36,911,SELL,$130.94 ,NASDAQ,MKT
AAPL,Apple Inc.,12/18/2023,10:15:53,958,487,SELL,$137.85 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,14:00:44,228,301,SELL,$127.39 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,9:11:38,72,717,BUY,$158.75 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,11:24:03,651,751,BUY,$172.09 ,NASDAQ,MKT
AAPL,Apple Inc.,12/29/2023,12:46:23,446,729,SELL,$182.02 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,14:03:35,483,740,BUY,$125.05 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,14:26:56,428,443,SELL,$146.36 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,14:52:02,610,516,BUY,$147.28 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,11:22:46,351,441,SELL,$228.41 ,NYSE,MKT
AAPL,Apple Inc.,1/5/2024,14:22:41,546,438,SELL,$153.93 ,NASDAQ,MKT
AAPL,Apple Inc.,1/3/2024,10:17:32,535,644,SELL,$130.88 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/8/2024,12:09:27,270,880,BUY,$207.16 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,9:52:30,433,704,SELL,$182.58 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,12:53:22,623,406,SELL,$148.42 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,11:11:02,704,898,SELL,$169.28 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,15:14:22,802,778,SELL,$137.85 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,15:30:26,672,820,SELL,$139.40 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,15:45:03,331,615,BUY,$117.41 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,10:49:35,585,773,SELL,$174.04 ,NASDAQ,MKT
AAPL,Apple Inc.,1/5/2024,10:41:31,314,500,SELL,$131.91 ,NASDAQ,MKT
AAPL,Apple Inc.,12/15/2023,15:29:23,663,188,SELL,$173.68 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/16/2024,15:26:06,818,166,BUY,$162.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,15:23:28,387,922,BUY,$134.49 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,14:30:31,308,676,SELL,$196.48 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,14:26:28,696,371,BUY,$226.79 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,10:07:16,102,489,BUY,$161.67 ,NASDAQ,MKT
AAPL,Apple Inc.,12/21/2023,15:27:38,762,963,BUY,$180.57 ,NASDAQ,MKT
AAPL,Apple Inc.,12/13/2023,10:01:52,59,165,BUY,$198.74 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/29/2023,14:23:36,850,688,BUY,$248.84 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,9:39:03,928,286,BUY,$191.30 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,9:15:28,610,955,SELL,$145.17 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,15:05:42,115,367,SELL,$239.22 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,13:51:59,826,472,SELL,$183.38 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,10:47:21,173,215,SELL,$145.83 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,10:15:50,767,167,SELL,$184.44 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,11:49:49,136,315,BUY,$214.92 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,10:20:46,727,816,BUY,$157.85 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,15:51:50,988,245,SELL,$211.85 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,12:58:44,140,218,BUY,$187.09 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/22/2024,15:49:50,666,705,SELL,$229.87 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,9:41:01,529,742,BUY,$143.05 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/8/2024,15:19:59,948,835,SELL,$186.02 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,14:55:38,609,550,SELL,$135.71 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,13:59:14,207,590,SELL,$159.40 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/20/2023,14:45:28,867,226,BUY,$166.22 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,14:30:27,496,968,BUY,$115.08 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,10:03:42,107,645,BUY,$109.32 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,13:41:05,838,627,SELL,$112.57 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,11:37:51,973,112,SELL,$196.92 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,13:51:00,53,653,BUY,$191.47 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,10:49:21,813,167,BUY,$178.44 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,15:16:53,83,135,SELL,$197.75 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,13:10:28,389,375,BUY,$136.32 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,12:53:21,353,447,SELL,$112.39 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,11:24:08,981,380,SELL,$206.22 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,11:46:01,482,267,BUY,$223.51 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,14:45:11,784,680,SELL,$121.61 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,11:50:07,415,885,SELL,$191.07 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,10:51:22,333,473,BUY,$131.60 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,12:00:26,339,146,BUY,$139.84 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,11:19:31,802,786,SELL,$101.91 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,9:16:09,351,254,SELL,$146.57 ,NYSE,MKT
AAPL,Apple Inc.,1/5/2024,12:02:31,163,880,BUY,$144.99 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/1/2024,14:08:14,727,194,SELL,$239.19 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,13:12:11,256,951,BUY,$175.42 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,10:07:45,205,802,BUY,$143.76 ,NASDAQ,MKT
AAPL,Apple Inc.,12/25/2023,14:56:07,998,636,BUY,$196.44 ,NASDAQ,MKT
AAPL,Apple Inc.,1/4/2024,10:01:19,772,233,SELL,$175.86 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,13:11:25,364,873,SELL,$140.16 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,12:45:51,745,913,BUY,$155.61 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,13:40:40,729,444,BUY,$151.06 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/4/2024,14:57:54,536,356,SELL,$151.61 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,14:35:41,391,489,BUY,$152.85 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,9:52:31,564,878,SELL,$148.76 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,9:58:32,716,257,SELL,$114.71 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,9:21:40,865,632,BUY,$127.75 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,10:00:56,875,554,SELL,$207.24 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,12:39:57,88,169,BUY,$102.28 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,10:32:35,812,134,SELL,$196.94 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,13:27:55,185,959,BUY,$147.48 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/15/2024,14:30:12,306,365,BUY,$175.50 ,NYSE,MKT
AAPL,Apple Inc.,12/19/2023,10:11:21,417,341,BUY,$196.22 ,NASDAQ,MKT
AAPL,Apple Inc.,1/23/2024,11:45:18,205,263,BUY,$146.04 ,NASDAQ,MKT
AAPL,Apple Inc.,12/26/2023,14:17:39,913,702,SELL,$132.80 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,9:13:08,264,319,BUY,$107.97 ,NYSE,MKT
AAPL,Apple Inc.,12/19/2023,13:18:54,747,496,SELL,$138.67 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,10:42:40,256,268,BUY,$126.91 ,NYSE,MKT
AAPL,Apple Inc.,1/5/2024,11:52:16,781,389,SELL,$184.64 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,15:07:47,986,763,SELL,$142.01 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,9:16:22,325,527,SELL,$185.58 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,9:18:31,796,826,SELL,$248.79 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,13:50:52,746,605,SELL,$105.98 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,15:39:02,40,639,BUY,$147.40 ,NASDAQ,MKT
AAPL,Apple Inc.,1/5/2024,15:50:58,749,295,BUY,$130.62 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/29/2023,10:25:46,674,729,SELL,$215.25 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,14:33:46,344,342,SELL,$130.24 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,11:06:30,179,377,BUY,$159.22 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,9:44:37,164,415,BUY,$193.45 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,10:39:03,832,276,SELL,$184.13 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,9:03:57,258,326,BUY,$141.23 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,11:49:40,428,267,BUY,$157.12 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,15:45:44,448,586,BUY,$198.96 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,15:07:13,568,330,BUY,$153.92 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,12:24:32,297,390,BUY,$229.49 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,10:48:54,171,774,SELL,$169.61 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,9:01:29,162,175,SELL,$198.39 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,15:36:53,782,775,BUY,$174.48 ,NASDAQ,MKT
AAPL,Apple Inc.,1/15/2024,12:23:52,229,296,BUY,$198.41 ,NASDAQ,MKT
AAPL,Apple Inc.,1/17/2024,14:18:03,554,247,BUY,$157.82 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,13:52:29,178,346,SELL,$117.19 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,14:58:48,700,256,SELL,$189.46 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,9:30:39,374,460,SELL,$180.74 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,10:45:30,227,719,SELL,$110.23 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,11:04:49,964,723,BUY,$195.13 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,15:55:31,354,420,BUY,$103.79 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,14:49:10,266,974,SELL,$102.08 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,9:30:51,884,451,SELL,$181.27 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,14:48:39,437,802,BUY,$233.65 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,11:00:43,860,205,SELL,$194.66 ,NASDAQ,MKT
AAPL,Apple Inc.,1/22/2024,10:03:41,316,801,BUY,$152.94 ,NASDAQ,MKT
AAPL,Apple Inc.,1/15/2024,15:39:46,88,637,SELL,$178.74 ,NASDAQ,MKT
AAPL,Apple Inc.,12/13/2023,12:12:59,324,758,BUY,$135.71 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,13:52:26,856,456,SELL,$150.38 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,13:16:48,321,406,BUY,$174.73 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/19/2024,15:50:38,139,520,BUY,$238.84 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,15:45:23,916,438,SELL,$172.13 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,11:15:06,525,633,SELL,$161.39 ,NASDAQ,MKT
AAPL,Apple Inc.,12/12/2023,14:13:09,300,405,SELL,$185.73 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,9:08:55,740,445,BUY,$112.41 ,NYSE,MKT
AAPL,Apple Inc.,1/19/2024,10:02:33,754,751,BUY,$140.26 ,NASDAQ,MKT
AAPL,Apple Inc.,1/15/2024,14:05:25,596,696,SELL,$195.06 ,NASDAQ,MKT
AAPL,Apple Inc.,1/12/2024,11:40:04,383,687,BUY,$140.40 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,15:49:34,614,645,BUY,$244.79 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,12:16:18,253,311,BUY,$168.90 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,9:19:01,658,258,BUY,$150.98 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,15:01:48,511,571,SELL,$174.02 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,11:49:59,794,424,SELL,$112.40 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,14:10:06,899,368,BUY,$144.67 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,9:54:48,245,520,BUY,$155.72 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,13:16:42,122,628,SELL,$144.39 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,9:39:03,532,332,SELL,$127.26 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,9:16:03,208,716,BUY,$239.13 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,9:38:27,105,656,BUY,$191.83 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,15:14:36,971,350,SELL,$153.17 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,11:57:18,149,580,SELL,$177.63 ,NASDAQ,MKT
AAPL,Apple Inc.,1/11/2024,14:20:15,483,284,SELL,$138.01 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,12:29:35,758,469,BUY,$160.51 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,9:40:02,286,863,BUY,$131.73 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,10:18:49,370,107,BUY,$150.46 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,12:25:28,188,783,BUY,$178.00 ,NASDAQ,MKT
AAPL,Apple Inc.,1/4/2024,15:48:47,930,737,SELL,$195.32 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,13:59:08,941,329,SELL,$123.69 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,15:50:35,119,840,BUY,$198.76 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,10:04:22,824,413,SELL,$172.40 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/4/2024,9:24:29,510,652,BUY,$202.03 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,12:00:09,78,499,BUY,$171.89 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,11:44:42,637,922,SELL,$123.28 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,10:25:46,685,162,SELL,$232.07 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,13:40:08,564,627,BUY,$150.40 ,NYSE,MKT
CAT,Caterpillar Inc.,1/3/2024,13:31:20,490,135,SELL,$227.04 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,10:22:06,342,839,BUY,$189.23 ,NYSE,MKT
CAT,Caterpillar Inc.,1/3/2024,15:30:56,310,576,SELL,$223.07 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,9:45:00,582,153,SELL,$168.41 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,10:53:46,269,964,BUY,$181.18 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,15:51:46,23,293,SELL,$118.74 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,12:36:52,740,541,SELL,$200.53 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,13:26:52,31,288,SELL,$153.66 ,NYSE,MKT
CAT,Caterpillar Inc.,1/9/2024,12:27:50,62,360,BUY,$162.54 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,9:48:08,891,900,SELL,$113.57 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,15:24:02,507,149,SELL,$233.84 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,10:49:41,169,874,BUY,$218.53 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,13:17:25,592,663,BUY,$212.82 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,12:22:16,398,521,SELL,$140.17 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,14:48:25,831,561,BUY,$223.88 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,10:53:41,166,155,SELL,$135.57 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,14:55:08,849,861,BUY,$191.65 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,9:13:07,843,545,SELL,$217.89 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,10:07:15,584,769,BUY,$167.08 ,NASDAQ,MKT
AAPL,Apple Inc.,12/14/2023,11:08:30,461,121,BUY,$151.00 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:28:04,457,575,SELL,$104.79 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,12:31:46,127,882,SELL,$180.61 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,15:45:12,516,978,SELL,$135.37 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,12:25:43,145,805,BUY,$162.74 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,11:34:12,623,992,BUY,$114.42 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,13:02:05,765,706,BUY,$153.70 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/25/2023,11:27:35,995,897,BUY,$215.08 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,15:55:20,859,222,SELL,$142.14 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,15:41:10,106,765,BUY,$153.43 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/19/2023,15:57:10,244,540,BUY,$162.79 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,15:20:41,298,996,SELL,$194.56 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,10:01:07,387,737,BUY,$104.46 ,NYSE,MKT
AAPL,Apple Inc.,1/15/2024,10:34:10,955,273,SELL,$195.72 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,11:03:37,700,893,SELL,$104.95 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,11:38:30,377,897,SELL,$232.82 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,9:18:26,696,640,SELL,$247.04 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,15:17:26,534,240,SELL,$157.44 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,15:46:17,967,721,BUY,$139.52 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,15:56:01,979,554,SELL,$110.41 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,10:09:06,964,642,BUY,$184.93 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,12:56:26,377,829,BUY,$153.79 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,14:49:04,253,116,BUY,$193.82 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,9:39:07,679,735,BUY,$120.24 ,NYSE,MKT
CAT,Caterpillar Inc.,1/3/2024,15:43:48,512,154,SELL,$247.35 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,9:03:59,779,171,SELL,$143.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,15:01:53,592,465,SELL,$139.85 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,9:49:03,711,517,SELL,$132.16 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/9/2024,12:22:55,146,201,BUY,$209.05 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,10:19:53,704,593,BUY,$128.19 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,14:33:11,829,130,BUY,$167.90 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,9:28:42,445,493,SELL,$151.54 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,13:42:38,146,552,SELL,$146.64 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,13:24:12,94,638,SELL,$136.60 ,NASDAQ,MKT
AAPL,Apple Inc.,1/18/2024,11:19:15,811,759,SELL,$161.55 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/4/2024,11:38:32,229,324,BUY,$209.22 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,14:24:47,793,516,BUY,$104.98 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,14:53:49,709,970,BUY,$173.14 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,9:24:14,267,363,SELL,$194.73 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,11:05:18,921,191,BUY,$141.51 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/20/2023,12:28:29,901,740,SELL,$207.58 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,15:20:51,669,978,BUY,$144.19 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,14:04:22,677,262,BUY,$102.41 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,9:45:12,612,513,SELL,$103.19 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,15:37:47,651,915,BUY,$171.14 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,14:02:08,599,269,SELL,$154.35 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,11:38:25,19,315,SELL,$177.38 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,10:46:49,716,517,BUY,$164.28 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,14:30:12,297,963,SELL,$238.67 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,12:40:30,526,548,SELL,$232.32 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,10:26:33,573,740,SELL,$104.60 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,14:35:55,362,367,SELL,$148.97 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,15:47:10,456,933,BUY,$102.16 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,9:42:49,599,571,BUY,$159.43 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/27/2023,10:00:49,779,592,SELL,$179.73 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,9:41:26,29,698,SELL,$212.36 ,NYSE,MKT
AAPL,Apple Inc.,1/4/2024,14:51:50,868,529,SELL,$180.13 ,NASDAQ,MKT
AAPL,Apple Inc.,1/23/2024,11:53:03,593,955,SELL,$134.82 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,13:18:05,364,855,BUY,$107.21 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,15:19:47,918,955,BUY,$127.78 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,14:55:03,952,457,BUY,$240.68 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,15:27:52,516,360,SELL,$181.97 ,NYSE,MKT
CAT,Caterpillar Inc.,12/18/2023,14:07:09,941,973,SELL,$158.91 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,10:36:32,781,852,SELL,$182.97 ,NYSE,MKT
